,state,county,votes,PST045214,PST040210,PST120214,POP010210,AGE135214,AGE295214,AGE775214,SEX255214,RHI125214,RHI225214,RHI325214,RHI425214,RHI525214,RHI625214,RHI725214,RHI825214,POP715213,POP645213,POP815213,EDU635213,EDU685213,VET605213,LFE305213,HSG010214,HSG445213,HSG096213,HSG495213,HSD410213,HSD310213,INC910213,INC110213,PVY020213,BZA010213,BZA110213,BZA115213,NES010213,SBO001207,SBO315207,SBO115207,SBO215207,SBO515207,SBO415207,SBO015207,MAN450207,WTN220207,RTN130207,RTN131207,AFN120207,BPS030214,LND110210,POP060210,score
407,Georgia,Stewart,46,5744,6058,-5.2,6058,4.4,15.4,15.3,38.9,45.1,51.5,0.6,1.0,0.0,1.7,24.5,27.6,80.7,13.6,14.8,63.1,10.0,330,29.4,2336,63.3,6.7,50600,1851,2.74,13238,23451,30.7,62,787,9.3,316,232,0.0,0.0,0.0,0.0,0.0,28.9,0,2608,23878,5203,2689,0,458.73,13.2,1967.0
408,Georgia,Sumter,404,31232,32817,-4.8,32819,6.5,24.0,14.8,52.6,44.0,52.8,0.6,1.4,0.2,1.0,5.3,40.0,83.8,3.4,7.2,76.2,18.5,1955,19.9,13849,58.2,21.4,90300,11493,2.63,17879,33796,32.3,629,8951,-4.7,1824,2484,23.6,0.0,0.0,0.0,0.0,26.8,411966,238965,326121,10016,33712,11,482.7,68.0,1967.0
409,Georgia,Talbot,120,6390,6863,-6.9,6865,4.5,18.8,19.1,52.3,41.3,56.6,0.4,0.2,0.0,1.5,2.1,40.1,92.1,0.8,2.8,76.7,12.3,541,31.5,3363,75.9,4.8,76500,2682,2.49,16993,32424,21.8,57,538,-1.5,506,777,46.3,0.0,0.0,0.0,0.0,0.0,0,0,4663,710,0,10,391.39,17.5,1967.0
410,Georgia,Taliaferro,35,1693,1717,-1.4,1717,6.5,18.5,22.4,51.1,40.5,56.9,0.2,0.8,0.0,1.6,4.0,37.5,85.8,1.6,2.6,68.3,9.3,104,27.9,1005,73.2,4.6,68300,704,2.49,14381,25465,30.0,17,45,-25.0,104,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1710,925,0,2,194.61,8.8,1967.0
411,Georgia,Tattnall,153,25224,25519,-1.2,25520,5.9,21.2,12.5,42.3,68.1,29.5,0.6,0.5,0.1,1.1,10.5,58.8,82.7,5.4,11.3,75.1,11.6,1968,24.2,9860,71.3,5.5,86100,7885,2.62,15280,37587,27.4,289,3016,-1.4,1224,1241,0.0,0.0,2.2,0.0,7.7,27.6,0,152023,102403,4457,9522,17,479.4,53.2,1967.0
412,Georgia,Taylor,62,8442,8906,-5.2,8906,5.1,21.0,18.2,52.5,60.1,38.2,0.1,0.8,0.0,0.8,2.3,58.4,84.7,1.4,1.9,76.4,10.1,668,28.2,4502,69.3,4.8,60800,3681,2.24,17078,27455,28.2,120,855,-6.7,561,765,0.0,0.0,0.0,0.0,0.0,31.9,0,21407,46384,5359,1590,11,376.69,23.6,1967.0
413,Georgia,Telfair,91,16518,16500,0.1,16500,4.2,17.7,15.3,40.7,61.3,36.6,0.3,0.8,0.1,1.0,14.7,49.4,95.3,10.8,12.3,73.9,10.9,1021,20.5,7208,64.8,9.7,58300,5567,2.27,12489,26634,30.5,190,3171,-1.2,686,1139,0.0,0.0,0.0,0.0,0.0,12.6,0,30505,77349,5817,11149,0,437.3,37.7,1967.0
414,Georgia,Terrell,105,9132,9507,-3.9,9315,6.9,23.6,17.7,52.5,37.2,60.3,0.6,0.4,0.2,1.3,2.6,35.6,85.3,1.2,2.4,65.6,8.7,668,22.1,4157,63.4,8.7,78800,3351,2.66,16836,32628,31.6,164,1705,-0.5,660,550,0.0,0.0,0.0,0.0,0.0,45.5,0,0,68284,6657,0,3,335.44,27.8,1967.0
415,Georgia,Thomas,551,44959,44719,0.5,44720,6.5,24.1,16.8,52.6,60.5,36.8,0.5,0.9,0.0,1.3,3.4,57.8,87.0,2.5,4.1,81.8,18.1,3525,20.1,20352,56.5,13.3,127000,17377,2.51,19983,34035,26.5,1051,14947,-2.9,3142,3741,0.0,1.3,0.0,0.0,0.0,29.8,657550,575289,627509,13852,49874,71,544.6,82.1,1967.0
416,Georgia,Tift,344,40704,40122,1.5,40118,6.6,25.1,14.0,51.9,66.6,30.1,0.4,1.5,0.1,1.3,11.3,56.6,87.1,5.7,11.7,77.5,16.0,1993,18.9,16402,61.1,16.3,117300,13691,2.84,18933,34591,27.9,1017,15454,-1.1,2986,3604,11.1,0.0,0.0,0.0,2.2,28.0,547460,612216,721588,17119,92037,59,258.92,154.9,1967.0
417,Georgia,Toombs,166,27282,27223,0.2,27223,7.7,27.3,15.2,52.6,70.8,26.0,0.7,0.9,0.2,1.5,11.2,61.1,92.6,5.0,10.0,79.2,15.2,1863,20.4,12089,62.4,15.6,88100,10310,2.6,18716,31189,26.9,673,9231,-2.1,2010,2972,10.9,0.0,10.2,0.0,4.6,33.2,0,665035,386338,13914,42329,23,364.01,74.8,1967.0
418,Georgia,Towns,266,11098,10471,6.0,10471,3.7,13.8,32.2,52.2,96.9,1.2,0.3,0.7,0.0,0.8,2.6,94.7,87.4,3.1,4.1,86.8,22.7,1303,20.7,7887,84.8,5.8,164000,4261,2.29,20419,36570,16.3,285,2731,-0.9,1108,1499,0.0,0.0,0.0,0.0,0.0,30.6,0,6174,102261,9426,31033,103,166.56,62.9,1967.0
419,Georgia,Treutlen,58,6778,6885,-1.6,6885,6.3,24.5,15.0,49.7,66.1,32.3,0.3,0.3,0.0,1.1,2.9,63.7,92.8,0.5,1.2,74.4,12.3,342,26.0,2982,68.0,4.5,64300,2515,2.52,19410,37894,25.8,82,571,2.0,425,421,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30428,4407,1792,0,199.44,34.5,1967.0
420,Georgia,Troup,850,69469,67044,3.6,67044,6.7,25.3,13.7,51.8,60.7,35.4,0.4,1.8,0.2,1.5,3.7,57.8,82.0,4.2,5.9,81.8,18.6,4638,20.9,28250,60.9,17.0,121300,24441,2.7,21443,41161,23.6,1410,33030,2.0,5252,5768,25.8,0.7,1.7,0.0,0.0,31.0,2470774,0,798823,12600,88719,133,413.99,161.9,1967.0
421,Georgia,Turner,81,8153,8930,-8.7,8930,6.0,26.3,18.6,50.9,58.3,39.4,0.5,0.8,0.2,0.8,4.5,55.0,91.5,3.4,4.4,72.1,9.8,491,24.8,3807,64.7,10.7,83800,3166,2.61,17609,28326,22.0,153,1392,1.2,576,817,0.0,0.0,0.0,0.0,0.0,0.0,0,103211,64546,6881,6479,65,285.39,31.3,1967.0
422,Georgia,Twiggs,118,8320,9023,-7.8,9023,5.5,19.1,19.6,51.1,57.0,40.9,0.4,0.3,0.0,1.4,1.9,55.7,94.2,0.5,0.8,70.3,10.8,559,28.0,4190,80.0,2.2,54700,3056,2.85,17952,31234,28.7,75,1484,110.8,541,788,0.0,0.0,0.0,0.0,0.0,0.0,0,0,30340,2969,1349,1,358.4,25.2,1967.0
423,Georgia,Union,417,21984,21356,2.9,21356,3.3,16.8,31.3,51.6,96.7,0.9,0.5,0.6,0.0,1.3,3.1,94.0,89.3,2.0,5.2,84.7,19.6,2544,25.4,14255,78.3,4.3,198300,9141,2.3,22156,40009,17.7,531,4895,0.8,2055,2666,0.0,0.0,0.0,0.0,0.0,18.8,0,38051,246740,11809,21565,87,321.93,66.3,1967.0
424,Georgia,Upson,280,26256,27153,-3.3,27153,6.4,22.4,17.8,52.3,69.5,28.0,0.4,0.7,0.0,1.3,2.5,67.7,84.6,1.8,2.6,77.6,11.4,1945,22.0,12103,67.0,9.8,86600,10341,2.55,17978,35329,20.5,446,5903,-0.2,1667,1804,0.0,0.0,0.0,0.0,0.0,0.0,526494,0,208661,7575,22893,22,323.44,84.0,1967.0
425,Georgia,Walker,867,68218,68756,-0.8,68756,5.5,22.7,16.6,50.7,93.0,4.5,0.3,0.5,0.1,1.5,2.0,91.3,83.8,1.1,2.4,79.1,14.0,5925,25.9,30098,72.6,8.9,104700,26191,2.57,20865,39963,16.7,707,9999,-1.8,4151,5297,0.0,0.0,0.0,0.0,0.5,21.7,2060559,0,344223,5332,25369,84,446.38,154.0,1967.0
426,Georgia,Walton,969,87615,83768,4.6,83768,6.2,25.9,14.2,51.3,79.6,17.0,0.4,1.4,0.1,1.5,3.9,76.5,86.9,4.4,6.4,83.1,18.4,5764,31.3,32544,75.1,9.3,157100,29520,2.84,22824,52369,13.8,1520,15244,1.6,7448,8041,0.0,0.0,0.0,0.0,0.0,22.6,591825,260436,797195,9577,58350,271,325.68,257.2,1967.0
427,Georgia,Ware,284,35515,36306,-2.2,36312,6.9,23.8,16.2,50.5,67.3,29.3,0.5,1.1,0.1,1.7,3.7,64.3,78.2,3.4,5.8,80.4,13.9,2528,18.9,16408,65.3,12.7,79600,13460,2.48,18842,34572,24.3,849,11477,1.5,1868,2353,0.0,0.0,0.0,0.0,0.0,0.0,0,762673,621068,17285,55465,94,892.46,40.7,1967.0
428,Georgia,Warren,49,5520,5834,-5.4,5834,5.8,21.5,20.3,53.1,38.2,59.9,0.4,0.4,0.0,1.1,1.1,37.6,88.3,0.9,2.0,73.2,7.3,333,26.7,2946,65.9,7.5,66700,2208,2.55,17884,27796,31.6,65,599,3.6,344,349,0.0,0.0,0.0,0.0,0.0,14.0,0,0,23192,3954,749,0,284.3,20.5,1967.0
429,Georgia,Washington,256,20635,21187,-2.6,21187,6.1,22.3,16.0,49.6,45.5,52.7,0.2,0.6,0.0,1.0,2.2,43.9,89.3,1.0,2.2,76.2,11.1,1210,22.9,9055,72.5,7.5,82300,7119,2.7,17515,33652,25.0,336,5366,-2.3,1231,1492,0.0,0.0,4.2,0.0,0.0,0.0,0,69978,213695,10248,16524,53,678.45,31.2,1967.0
430,Georgia,Wayne,236,29949,30099,-0.5,30099,6.8,24.4,14.7,48.1,76.2,20.7,0.6,0.6,0.1,1.9,6.3,71.0,83.8,2.9,5.6,81.3,11.4,2611,23.4,12118,69.1,6.5,80400,10171,2.76,17270,35830,22.7,538,5671,-1.5,1769,2102,0.0,0.0,0.0,0.0,0.0,24.0,663428,0,310344,10703,32909,4,641.78,46.9,1967.0
431,Georgia,Webster,18,2649,2801,-5.4,2799,3.5,21.3,19.7,50.0,55.6,42.5,0.3,0.3,0.0,1.3,3.7,52.8,88.8,0.2,2.0,77.5,11.2,110,24.9,1504,79.7,2.6,48800,1129,2.45,19082,35718,22.5,29,346,-0.6,148,175,0.0,0.0,0.0,0.0,0.0,23.4,0,3477,4748,2095,0,0,209.12,13.4,1967.0
432,Georgia,Wheeler,26,7995,7421,7.7,7421,4.3,16.9,12.8,34.8,60.2,38.4,0.2,0.3,0.1,0.9,5.4,55.8,96.4,1.0,1.1,74.8,8.5,445,21.0,2594,66.6,7.2,54200,2096,2.03,8948,24382,31.3,67,1011,3.9,352,325,0.0,0.0,0.0,0.0,0.0,0.0,0,8175,18141,2674,0,0,295.48,25.1,1967.0
433,Georgia,White,440,27970,27144,3.0,27144,4.8,21.3,20.6,51.0,94.9,2.4,0.6,0.6,0.0,1.5,2.9,92.3,92.4,2.0,2.6,85.2,19.3,2222,30.3,15994,74.3,7.2,169600,11788,2.29,22059,40670,20.1,584,5191,2.8,2482,3143,1.3,0.0,0.0,0.0,0.0,0.0,103902,40427,280664,11284,51128,38,240.69,112.8,1967.0
434,Georgia,Whitfield,1307,103542,102599,0.9,102599,7.1,27.0,12.7,50.3,90.8,4.4,1.4,1.6,0.2,1.6,33.3,60.1,84.4,17.8,30.0,69.1,14.0,5376,20.1,39642,65.7,19.5,122800,34450,2.95,19497,40471,20.5,2175,46606,4.1,5738,7978,0.0,0.0,2.9,0.0,6.2,23.2,7524935,1351910,1440223,15535,144781,99,290.46,353.2,1967.0
435,Georgia,Wilcox,41,8847,9255,-4.4,9255,5.1,18.8,16.0,41.1,62.2,35.7,0.3,0.7,0.0,1.1,4.1,58.7,82.4,1.7,4.2,75.9,8.6,609,26.7,3480,75.6,3.1,71200,2705,2.6,13228,32928,27.8,92,470,3.1,491,695,0.0,0.0,0.0,0.0,0.0,11.2,0,0,27365,3157,612,0,377.71,24.5,1967.0
436,Georgia,Wilkes,141,9940,10593,-6.2,10593,5.8,21.7,21.4,52.2,54.9,42.6,0.2,0.8,0.0,1.6,3.9,51.7,89.7,1.5,4.3,76.2,14.5,630,25.5,5155,72.1,7.3,95200,4083,2.47,17120,28983,27.3,197,2235,-8.8,612,732,0.0,0.0,0.0,0.0,0.0,0.0,174306,19021,73407,7168,7075,3,469.49,22.6,1967.0
437,Georgia,Wilkinson,155,9326,9563,-2.5,9563,6.3,22.7,17.9,51.9,59.0,38.6,0.4,0.5,0.0,1.5,2.7,56.8,93.2,1.5,2.1,79.7,8.2,613,23.1,4439,78.2,3.7,71600,3348,2.81,17228,36173,21.3,149,2049,1.7,651,681,0.0,0.0,0.0,0.0,0.0,0.0,521536,13316,24250,2418,1377,1,447.31,21.4,1967.0
438,Georgia,Worth,166,20940,21679,-3.4,21679,6.0,22.7,16.9,52.0,69.2,28.9,0.4,0.5,0.1,1.0,2.1,67.6,87.2,1.7,2.5,71.4,8.1,1811,26.8,9196,74.1,6.2,75400,7851,2.74,18551,35792,20.2,282,2578,3.1,1265,1593,18.4,0.0,0.0,0.0,0.0,0.0,0,116373,132224,6203,6544,13,570.7,38.0,1967.0
439,Idaho,Ada,7336,426236,392365,8.6,392365,6.2,25.1,12.6,49.9,92.4,1.3,0.8,2.6,0.2,2.7,7.7,85.5,82.5,5.9,8.4,93.6,36.0,29195,19.6,167215,68.1,16.8,183600,151600,2.6,27452,55210,13.1,12216,174796,2.2,33207,42344,0.4,1.0,1.3,0.0,2.1,25.4,4942388,6006918,5855102,15720,795953,3968,1052.58,372.8,2084.0
440,Idaho,Adams,48,3861,3976,-2.9,3976,4.2,17.0,24.9,48.5,96.4,0.2,1.0,0.5,0.1,1.8,3.2,93.6,88.3,1.0,2.1,92.8,21.9,545,19.3,2636,81.6,4.7,150500,1707,2.27,21555,35434,16.6,115,455,7.3,360,492,0.0,0.0,0.0,0.0,0.0,18.1,0,0,19965,5627,0,4,1363.06,2.9,2084.0
441,Idaho,Bannock,1197,83347,82839,0.6,82839,7.3,26.8,12.8,50.2,91.6,0.9,3.7,1.4,0.3,2.2,8.0,85.0,80.6,3.1,6.4,91.8,26.8,5638,18.8,33380,68.8,21.5,142600,30271,2.68,21327,43534,15.5,1953,23611,-0.6,5073,6616,0.0,0.5,0.4,0.0,1.5,25.0,0,386587,1099246,13706,117808,162,1111.99,74.5,2084.0
442,Idaho,Bear Lake,25,5957,5986,-0.5,5986,7.3,27.6,19.6,50.3,97.4,0.3,0.9,0.5,0.0,1.0,4.2,93.7,85.7,1.3,3.3,90.7,16.1,440,20.0,3987,81.3,5.5,129700,2442,2.42,21853,44964,12.9,117,938,2.4,420,645,0.0,0.0,0.0,0.0,0.0,0.0,0,23383,58739,10031,0,35,974.79,6.1,2084.0
443,Idaho,Benewah,49,9118,9285,-1.8,9285,5.7,22.2,21.2,49.5,86.6,0.4,8.5,0.4,0.1,4.1,3.3,84.5,89.5,2.3,3.3,87.4,13.4,1019,21.7,4614,75.2,6.0,136000,3888,2.34,20198,39049,14.7,228,2190,2.8,540,596,0.0,0.0,0.0,0.0,0.0,26.2,0,6085,93862,10111,0,14,776.62,12.0,2084.0
444,Idaho,Bingham,181,45269,45607,-0.7,45607,8.6,31.7,12.9,49.8,89.4,0.5,7.5,0.7,0.2,1.8,17.8,74.4,85.9,7.1,16.0,84.6,17.3,2887,21.1,16225,74.8,9.7,135400,14650,3.08,18872,47941,15.2,819,9700,1.3,2685,3193,0.0,2.5,1.0,0.0,3.6,20.0,624524,0,339940,7822,24298,88,2093.98,21.8,2084.0
445,Idaho,Blaine,539,21482,21378,0.5,21376,5.2,23.2,15.8,49.2,95.5,0.3,1.5,1.0,0.2,1.4,20.7,76.9,85.1,13.6,20.5,90.6,44.7,1347,16.9,15121,70.1,30.4,375000,9207,2.28,35524,64042,8.3,1339,10413,10.2,3337,4416,0.0,0.0,0.0,0.0,2.4,23.7,0,285858,356031,16414,153302,89,2643.59,8.1,2084.0
446,Idaho,Boise,76,6824,7028,-2.9,7028,3.2,18.6,21.3,48.4,95.3,0.5,1.3,0.5,0.4,2.1,3.6,92.3,84.6,2.2,4.1,89.2,24.1,758,31.5,5339,78.3,1.0,195600,2994,2.29,24324,41056,17.0,151,491,-1.0,564,813,0.0,0.0,0.0,0.0,0.0,27.2,0,0,18745,2465,5741,32,1899.24,3.7,2084.0
447,Idaho,Bonner,716,41585,40877,1.7,40877,4.9,20.3,21.4,50.0,95.9,0.3,0.9,0.7,0.1,2.2,2.9,93.4,86.5,1.9,2.3,90.7,21.1,4676,23.3,24580,73.1,11.8,222200,17388,2.32,23221,41414,15.2,1398,10977,0.0,3687,5642,0.0,0.0,0.7,0.0,0.0,20.6,498636,149654,485307,11788,63260,55,1734.57,23.6,2084.0
448,Idaho,Bonneville,822,108623,104304,4.1,104234,8.9,31.3,12.1,50.4,94.9,0.7,1.1,1.0,0.1,2.1,12.5,83.8,84.8,5.6,10.5,90.5,26.0,6919,19.2,40718,73.0,18.8,154700,36066,2.9,22657,50872,11.4,3244,44031,1.7,7757,10995,0.0,0.8,0.9,0.0,1.9,21.8,0,1881605,1871454,19405,153475,398,1866.08,55.9,2084.0
449,Idaho,Boundary,158,10979,10972,0.1,10972,5.1,22.9,20.5,49.4,94.5,0.5,2.2,0.7,0.1,2.0,4.2,91.0,91.7,2.7,4.3,84.9,15.4,1263,20.1,5247,74.4,9.3,174300,4144,2.59,19877,37003,16.5,355,2340,4.5,871,1133,0.0,0.0,0.0,0.0,0.0,29.1,0,19692,86256,7945,0,51,1268.56,8.6,2084.0
450,Idaho,Butte,20,2622,2893,-9.4,2891,4.9,25.6,19.6,49.5,96.1,0.2,1.0,0.3,0.2,2.3,5.8,90.6,88.7,2.6,3.4,89.2,17.9,266,21.0,1351,79.5,11.8,110300,1022,2.68,20995,41131,15.7,59,0,0.0,189,95,0.0,0.0,0.0,0.0,0.0,0.0,0,5209,18069,6500,0,5,2231.67,1.3,2084.0
451,Idaho,Camas,11,1039,1117,-7.0,1117,5.7,24.4,18.6,48.8,94.1,0.5,1.3,0.5,0.1,3.5,7.5,87.3,86.0,11.2,16.8,84.3,22.3,133,25.1,836,67.7,0.7,163000,464,2.73,21830,41154,15.5,27,0,0.0,87,73,0.0,0.0,0.0,0.0,0.0,56.2,0,0,0,0,1518,3,1074.49,1.0,2084.0
452,Idaho,Canyon,1312,203143,188923,7.5,188923,7.9,29.9,12.5,50.6,93.7,0.8,1.7,1.0,0.3,2.5,24.6,71.3,82.1,8.4,18.1,82.7,16.8,13416,23.6,71326,69.3,11.4,122800,63442,2.98,17755,42105,20.4,3627,45609,5.7,11596,14561,0.2,0.7,0.6,0.0,5.9,22.4,0,992925,2176039,12171,140865,1130,587.37,321.6,2084.0
453,Idaho,Caribou,7,6837,6963,-1.8,6963,7.4,28.6,16.8,49.8,97.1,0.2,0.6,0.6,0.2,1.2,5.3,92.2,89.0,2.8,3.3,88.7,17.5,478,18.7,3217,84.1,3.4,116300,2644,2.56,23586,53586,7.8,193,2639,0.2,451,511,0.0,0.0,0.0,0.0,0.0,26.2,443222,94559,68364,9967,0,9,1764.15,3.9,2084.0
454,Idaho,Cassia,57,23540,22958,2.5,22952,8.3,32.3,13.5,49.3,95.3,0.6,1.6,0.7,0.1,1.6,26.6,71.0,83.5,9.7,19.4,78.0,15.6,1340,16.3,8434,69.0,8.7,125900,7653,2.96,17801,42039,15.9,644,7301,5.7,1486,2218,0.0,0.0,0.0,0.0,6.6,24.7,371255,335892,318904,15216,33455,46,2565.08,8.9,2084.0
455,Idaho,Clark,4,867,982,-11.7,982,5.9,28.0,14.8,47.3,93.5,0.8,2.2,1.0,0.0,2.4,42.6,54.0,70.9,34.8,37.8,70.1,11.4,41,14.0,533,59.5,13.8,111700,304,2.41,20032,33200,14.9,18,75,-9.6,53,112,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3,1764.19,0.6,2084.0
456,Idaho,Clearwater,53,8562,8761,-2.3,8761,4.0,16.3,25.4,45.2,94.4,0.5,2.2,0.6,0.1,2.1,3.6,91.3,84.9,2.0,4.8,84.9,15.5,1041,22.8,4479,80.1,7.3,138300,3545,2.19,20256,40134,12.5,229,1867,-1.5,478,927,0.0,0.0,0.0,0.0,0.0,15.1,0,13677,69845,8489,0,19,2457.27,3.6,2084.0
457,Idaho,Custer,31,4140,4366,-5.2,4368,4.3,17.5,23.8,48.7,97.1,0.2,0.7,0.4,0.1,1.5,4.1,93.2,91.6,1.9,2.6,89.6,26.3,547,22.3,3090,83.5,4.9,150600,1870,2.26,23965,39541,16.1,167,681,9.7,440,318,0.0,0.0,0.0,0.0,0.0,0.0,0,0,35092,8542,11270,0,4920.94,0.9,2084.0
458,Idaho,Elmore,156,26094,27038,-3.5,27038,8.0,26.4,11.8,47.8,88.6,3.2,1.6,2.8,0.4,3.4,16.2,74.1,79.5,9.9,15.1,84.0,16.9,4308,17.4,12193,62.4,12.2,136800,9555,2.7,20646,42842,16.3,431,3936,3.0,1198,1852,0.0,0.0,0.0,0.0,6.5,19.8,0,53448,241226,8319,26980,57,3074.74,8.8,2084.0
459,Idaho,Franklin,36,13021,12786,1.8,12786,8.0,34.0,13.6,49.3,97.2,0.3,0.8,0.2,0.1,1.5,6.9,91.1,91.2,2.9,7.5,92.0,17.4,785,23.0,4650,80.9,5.8,156800,4150,3.07,17620,44962,12.2,281,1928,2.3,958,1047,0.0,0.0,0.0,0.0,0.0,16.4,0,49543,113519,9319,5841,35,663.65,19.3,2084.0
460,Idaho,Fremont,24,12867,13242,-2.8,13242,6.9,28.4,16.0,47.8,96.2,0.8,1.1,0.3,0.1,1.4,12.4,85.2,91.2,5.7,12.1,87.9,19.7,953,22.8,8651,82.5,5.2,147600,4549,2.76,19475,44520,12.4,272,1377,-3.6,1081,1438,0.0,0.0,0.0,0.0,0.0,0.0,0,76724,68167,5412,10050,65,1863.53,7.1,2084.0
461,Idaho,Gem,131,16866,16719,0.9,16719,5.7,23.6,21.4,50.3,95.0,0.2,0.9,1.4,0.1,2.4,8.2,87.6,82.8,4.4,8.4,86.3,15.8,1656,30.1,7100,74.6,8.3,150400,6323,2.62,20250,44432,18.2,337,2154,-1.0,1238,1753,0.0,0.0,0.0,0.0,0.0,0.0,0,13552,113895,6914,9205,37,560.9,29.8,2084.0
462,Idaho,Gooding,49,15064,15464,-2.6,15464,6.9,28.2,16.4,48.7,94.8,0.5,1.8,0.9,0.2,1.8,28.6,68.6,88.0,15.8,20.5,74.6,12.1,1125,18.8,6059,70.5,6.1,123800,5552,2.73,18373,37050,20.8,348,2498,0.5,848,1141,0.0,0.0,0.0,0.0,3.4,34.3,0,118908,88226,6158,0,13,728.97,21.2,2084.0
463,Idaho,Jefferson,101,27021,26140,3.4,26140,8.8,34.8,11.1,49.7,96.0,0.4,1.3,0.5,0.2,1.6,10.3,87.2,86.8,4.2,10.2,89.4,22.0,1587,23.7,8878,83.8,5.8,157500,8058,3.26,19598,52023,13.1,430,3769,12.1,2037,2929,0.0,1.0,0.0,0.0,0.0,0.0,0,0,92388,4058,7387,79,1093.5,23.9,2084.0
464,Idaho,Jerome,107,22818,22374,2.0,22374,9.2,30.8,12.1,49.3,94.8,0.6,2.4,0.5,0.2,1.5,34.0,63.4,87.9,17.1,24.4,70.2,13.4,1339,17.8,8238,63.5,7.8,135200,7676,2.9,17182,40126,18.3,524,5770,4.3,1101,1719,0.0,0.0,0.0,0.0,0.0,0.0,764164,103712,300421,15013,14045,57,597.19,37.5,2084.0
465,Idaho,Kootenai,1561,147326,138494,6.4,138494,6.1,23.6,17.0,50.6,94.7,0.4,1.4,0.9,0.2,2.4,4.3,91.1,83.2,2.3,3.3,92.1,23.3,13296,20.8,66130,70.6,15.5,188800,55679,2.5,24685,49002,13.4,4345,44971,2.0,10934,15155,0.2,1.2,0.6,0.0,1.8,24.1,992158,843286,2175172,16242,303725,1047,1244.13,111.3,2084.0
466,Idaho,Latah,1612,38411,37244,3.1,37244,5.8,18.5,11.8,48.5,93.3,1.1,0.9,1.9,0.2,2.7,4.1,89.8,70.4,3.8,6.2,95.3,44.1,2141,18.0,16330,56.7,34.2,189100,14941,2.31,22322,41735,20.4,885,8299,-1.2,2444,3444,0.0,0.0,0.0,0.0,0.0,26.2,0,0,361668,9697,55179,136,1076.0,34.6,2084.0
467,Idaho,Lemhi,71,7726,7936,-2.6,7936,4.0,18.2,27.3,49.3,95.8,0.5,1.2,0.6,0.0,2.0,3.1,93.3,86.6,1.5,2.8,90.4,23.8,1004,15.1,4746,71.3,6.6,186900,3832,2.0,23998,34122,23.3,289,1651,7.7,685,1013,0.0,0.0,0.0,0.0,0.0,27.3,0,0,122983,15806,7704,11,4563.39,1.7,2084.0
468,Idaho,Lewis,19,3838,3821,0.4,3821,5.3,23.0,24.1,49.8,90.0,0.4,6.0,0.5,0.2,2.8,4.0,86.8,85.5,2.5,4.7,88.3,16.2,468,19.5,1868,74.1,6.8,116600,1660,2.28,19910,36000,17.9,121,763,6.4,310,438,0.0,0.0,0.0,0.0,0.0,0.0,0,0,29657,8193,0,10,478.8,8.0,2084.0
469,Idaho,Lincoln,22,5316,5206,2.1,5208,7.0,30.9,12.3,48.5,95.6,0.5,1.7,0.5,0.2,1.6,30.2,66.8,85.7,13.8,23.4,74.5,11.8,292,29.7,1958,71.7,3.9,120300,1617,3.21,16530,42433,16.6,87,635,4.3,284,383,0.0,0.0,0.0,0.0,0.0,0.0,0,0,16924,3721,2350,4,1201.41,4.3,2084.0
470,Idaho,Madison,216,38038,37536,1.3,37536,10.0,27.0,6.0,49.7,95.6,0.7,0.5,1.1,0.4,1.8,7.0,89.4,60.7,4.6,10.1,94.9,33.7,960,17.1,12708,49.1,43.8,169600,10323,3.53,15133,32059,35.8,757,14065,5.5,2421,2942,0.0,0.0,0.0,0.0,0.0,15.2,0,161967,407686,10971,32041,386,469.21,80.0,2084.0
471,Idaho,Minidoka,51,20323,20063,1.3,20069,8.2,28.9,15.5,49.4,94.5,0.8,2.2,0.6,0.0,1.9,33.7,63.6,86.7,12.4,27.6,75.7,9.9,1387,16.1,7787,72.8,9.7,108500,6994,2.86,19597,43266,13.6,403,4355,3.7,1151,1796,0.0,0.0,0.0,0.0,0.0,17.8,381084,347045,162891,8722,18923,29,757.59,26.5,2084.0
472,Idaho,Nez Perce,383,40007,39265,1.9,39265,6.2,21.7,18.9,50.5,90.1,0.5,5.8,0.9,0.1,2.5,3.7,87.4,85.4,1.9,4.3,90.0,21.1,4190,16.3,17417,69.3,19.1,165900,16019,2.41,24257,46503,11.1,1110,16434,2.3,2152,3205,0.0,1.2,0.0,0.0,0.8,27.0,0,0,702969,18133,64508,55,848.09,46.3,2084.0
473,Idaho,Oneida,6,4184,4286,-2.4,4286,6.7,28.0,19.3,50.4,97.4,0.3,0.5,0.6,0.1,1.1,4.1,93.7,92.0,1.5,4.4,93.1,13.2,417,20.4,1935,81.2,3.6,126100,1579,2.67,18920,40842,16.1,88,692,1.8,319,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,24106,5834,2135,18,1200.06,3.6,2084.0
474,Idaho,Owyhee,40,11353,11526,-1.5,11526,6.4,26.6,16.3,49.1,91.7,0.8,4.5,0.7,0.2,2.0,26.5,68.2,84.8,10.3,21.2,75.4,8.2,922,27.2,4769,64.2,5.4,121200,3911,2.9,15945,32175,24.2,181,1612,5.6,635,999,0.0,0.0,0.0,0.0,4.0,21.6,0,34609,50935,4653,4150,16,7665.51,1.5,2084.0
